time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,windspeed_10m_max
2015-01-01,20.8,14.0,5.6,4.83,19.7
2015-01-02,20.7,13.4,0.0,3.57,12.6
2015-01-03,23.7,11.9,0.2,4.7,9.8
2015-01-04,23.0,13.3,0.3,4.5,13.0
2015-01-05,22.4,13.2,0.0,5.06,14.0
2015-01-06,21.9,13.3,0.0,4.68,15.9
2015-01-07,22.4,14.4,0.4,4.06,17.0
2015-01-08,24.0,15.1,0.6,4.52,16.1
2015-01-09,21.1,15.4,5.8,2.84,16.4
2015-01-10,23.7,15.0,0.0,5.0,16.1
2015-01-11,20.7,12.8,0.0,4.55,20.3
2015-01-12,23.0,14.5,0.0,3.6,21.7
2015-01-13,24.2,15.3,0.0,5.26,13.5
2015-01-14,24.0,14.1,0.0,5.07,14.2
2015-01-15,25.2,13.8,0.0,4.88,10.5
2015-01-16,24.2,17.2,0.0,4.11,12.1
2015-01-17,22.8,15.9,3.8,2.74,16.8
2015-01-18,23.6,14.2,0.0,5.08,18.0
2015-01-19,22.8,16.1,0.0,4.5,19.3
2015-01-20,20.8,14.4,0.3,2.38,14.0
2015-01-21,22.6,11.8,0.0,5.75,19.4
2015-01-22,24.1,14.0,0.0,4.56,17.0
2015-01-23,23.2,15.0,0.2,3.69,17.0
2015-01-24,26.6,13.5,0.0,5.81,16.3
2015-01-25,28.0,14.8,0.1,5.51,15.6
2015-01-26,25.3,17.7,0.2,4.31,19.1
2015-01-27,26.2,13.9,0.0,4.76,13.3
2015-01-28,26.4,16.5,2.5,4.39,17.2
2015-01-29,28.2,15.1,0.0,5.31,14.5
2015-01-30,26.1,16.7,0.2,4.4,12.5
2015-01-31,24.5,18.2,1.0,3.17,14.1
2015-02-01,22.4,18.0,8.9,1.85,18.6
2015-02-02,22.4,18.0,13.7,2.23,22.7
2015-02-03,21.8,15.1,0.9,3.71,28.6
2015-02-04,21.1,13.6,1.6,3.01,21.1
2015-02-05,18.5,14.8,0.5,3.59,30.7
2015-02-06,17.8,13.3,4.4,3.34,34.7
2015-02-07,20.1,8.7,0.0,4.83,16.4
2015-02-08,21.4,11.5,0.0,3.82,12.6
2015-02-09,21.9,15.2,1.0,2.94,22.5
2015-02-10,22.6,14.1,1.2,3.97,21.5
2015-02-11,24.5,11.3,0.0,5.26,15.7
2015-02-12,22.8,12.0,0.0,3.43,13.7
2015-02-13,22.3,13.6,0.0,3.76,17.9
2015-02-14,23.4,12.6,0.0,3.78,12.5
2015-02-15,22.1,14.4,0.0,3.66,12.3
2015-02-16,22.6,11.2,0.0,3.97,11.2
2015-02-17,23.4,14.4,0.0,3.98,9.1
2015-02-18,24.3,11.8,0.0,4.8,15.4
2015-02-19,23.5,11.1,0.0,4.55,18.1
2015-02-20,24.9,13.7,0.0,4.57,8.7
2015-02-21,21.1,14.4,1.5,2.36,15.3
2015-02-22,23.5,14.7,3.7,3.35,10.8
2015-02-23,23.3,15.5,2.9,3.41,16.3
2015-02-24,22.6,15.4,0.4,3.17,14.5
2015-02-25,22.4,15.5,0.7,3.47,19.5
2015-02-26,22.9,12.2,0.0,3.73,10.7
2015-02-27,22.4,12.4,1.3,3.35,19.1
2015-02-28,23.4,11.2,0.0,4.24,15.2
2015-03-01,24.9,12.6,0.0,4.55,11.7
2015-03-02,25.5,13.8,0.4,3.81,10.6
2015-03-03,24.8,16.0,0.0,3.34,9.5
2015-03-04,24.1,14.1,0.0,2.81,6.4
2015-03-05,25.0,15.8,0.2,3.89,12.6
2015-03-06,22.6,15.2,10.3,1.63,31.8
2015-03-07,21.4,13.8,15.5,2.25,31.9
2015-03-08,19.9,14.8,1.2,3.15,28.2
2015-03-09,20.1,13.4,0.0,2.51,12.7
2015-03-10,22.3,12.1,0.0,3.35,15.9
2015-03-11,23.0,12.5,0.0,2.85,8.0
2015-03-12,21.0,15.5,12.2,2.06,12.1
2015-03-13,22.2,13.5,1.1,2.94,8.4
2015-03-14,23.8,13.6,0.1,3.43,11.5
2015-03-15,22.7,15.0,4.7,3.05,19.1
2015-03-16,21.3,14.9,18.2,2.04,22.2
2015-03-17,18.8,11.6,0.0,2.71,22.9
2015-03-18,18.2,8.6,0.0,2.81,13.3
2015-03-19,18.5,10.7,0.0,2.87,10.7
2015-03-20,18.8,5.6,0.0,3.47,10.6
2015-03-21,19.7,10.0,0.0,2.42,11.7
2015-03-22,20.2,11.0,0.0,2.47,11.6
2015-03-23,19.7,11.3,0.5,2.27,14.2
2015-03-24,19.3,12.6,3.1,2.1,16.1
2015-03-25,21.2,11.1,0.0,2.49,10.7
2015-03-26,20.1,14.6,3.6,1.68,15.4
2015-03-27,21.5,14.5,0.7,2.03,11.3
2015-03-28,20.0,13.6,2.3,1.2,17.5
2015-03-29,19.9,15.2,6.8,1.69,22.5
2015-03-30,19.4,13.6,2.2,2.13,22.9
2015-03-31,19.5,11.4,0.0,2.5,16.8
2015-04-01,20.9,8.1,0.0,2.62,9.4
2015-04-02,20.0,12.4,0.0,2.4,11.3
2015-04-03,18.8,10.6,0.0,2.16,16.1
2015-04-04,19.7,10.5,0.5,1.87,22.3
2015-04-05,21.1,14.4,0.0,1.77,8.4
2015-04-06,21.0,12.7,0.7,1.82,14.8
2015-04-07,21.6,14.5,2.2,2.37,17.0
2015-04-08,19.8,15.8,7.5,1.0,13.9
2015-04-09,20.0,18.1,16.2,0.6,17.8
2015-04-10,20.1,16.2,8.8,1.3,21.5
2015-04-11,19.7,12.8,2.7,2.06,13.2
2015-04-12,16.5,11.1,0.1,1.64,20.9
2015-04-13,14.8,7.8,20.5,0.92,27.3
2015-04-14,12.4,6.1,0.3,1.93,19.4
2015-04-15,15.3,5.8,2.3,1.73,21.3
2015-04-16,15.5,5.0,0.0,2.28,17.7
2015-04-17,15.7,8.7,1.5,1.58,16.9
2015-04-18,14.5,11.2,32.4,0.44,17.6
2015-04-19,18.5,6.9,0.1,1.79,15.8
2015-04-20,19.3,12.6,1.1,1.77,10.3
2015-04-21,18.9,10.2,0.1,1.56,8.5
2015-04-22,19.8,11.5,0.0,1.74,7.9
2015-04-23,18.6,13.1,0.0,1.79,13.4
2015-04-24,18.7,10.0,0.0,2.11,12.3
2015-04-25,16.9,9.1,0.0,1.52,16.7
2015-04-26,17.8,10.5,0.0,1.85,22.0
2015-04-27,17.2,14.4,44.4,0.38,32.5
2015-04-28,15.8,10.8,16.0,1.14,27.2
2015-04-29,14.5,9.9,6.2,1.19,27.7
2015-04-30,14.8,6.6,0.1,1.88,32.4
2015-05-01,16.1,5.0,0.0,1.87,15.5
2015-05-02,15.6,9.0,0.0,1.49,13.4
2015-05-03,15.0,6.2,0.0,1.31,11.7
2015-05-04,14.1,3.8,0.0,1.38,9.1
2015-05-05,17.6,8.1,0.0,1.33,13.6
2015-05-06,18.3,10.6,0.2,1.48,21.5
2015-05-07,19.1,13.6,10.6,1.15,25.4
2015-05-08,17.2,12.9,19.7,0.45,20.9
2015-05-09,16.1,10.8,0.0,1.53,19.4
2015-05-10,17.1,9.0,0.0,1.35,17.7
2015-05-11,16.1,9.7,2.8,0.89,14.2
2015-05-12,14.3,11.4,19.0,0.56,24.2
2015-05-13,16.7,10.3,0.0,1.73,19.2
2015-05-14,15.2,9.6,35.0,0.38,22.1
2015-05-15,15.2,9.5,21.0,0.75,27.7
2015-05-16,14.1,7.3,0.0,1.68,22.3
2015-05-17,14.8,5.8,0.0,1.23,11.0
2015-05-18,14.8,5.5,0.0,1.4,28.2
2015-05-19,15.6,9.2,0.0,1.23,20.1
2015-05-20,14.5,7.4,0.0,1.31,9.7
2015-05-21,15.7,9.3,10.1,0.75,20.1
2015-05-22,14.1,8.3,1.9,1.37,18.8
2015-05-23,12.0,7.7,47.4,0.3,24.6
2015-05-24,12.5,9.1,2.7,1.11,29.7
2015-05-25,10.6,7.7,1.7,1.66,30.3
2015-05-26,11.6,8.1,0.6,1.26,30.3
2015-05-27,12.3,3.5,0.7,1.32,11.6
2015-05-28,12.3,0.2,0.0,1.29,7.3
2015-05-29,12.0,-0.4,0.0,1.25,8.0
2015-05-30,13.3,4.0,0.0,1.11,16.4
2015-05-31,14.3,7.4,0.2,1.0,14.1
2015-06-01,14.5,11.0,6.5,0.47,24.2
2015-06-02,15.3,12.0,25.1,0.4,24.0
2015-06-03,13.6,10.6,17.2,0.55,31.9
2015-06-04,13.1,9.3,5.1,0.51,18.7
2015-06-05,13.4,6.4,0.0,0.92,5.9
2015-06-06,12.9,7.5,1.3,0.82,10.0
2015-06-07,13.1,6.2,0.0,0.98,21.2
2015-06-08,13.2,3.5,0.0,1.03,6.7
2015-06-09,15.0,8.6,0.3,0.76,16.8
2015-06-10,15.1,11.5,6.0,0.83,26.1
2015-06-11,13.2,8.7,3.6,1.04,26.4
2015-06-12,13.6,8.9,1.9,1.23,36.9
2015-06-13,12.8,9.6,0.0,1.68,37.2
2015-06-14,13.6,11.3,0.0,1.29,36.4
2015-06-15,12.5,7.9,0.1,1.16,23.5
2015-06-16,10.7,3.2,0.0,1.27,19.2
2015-06-17,11.7,0.3,0.0,1.09,8.0
2015-06-18,12.9,6.1,0.5,0.69,20.7
2015-06-19,14.8,10.1,1.8,0.54,23.5
2015-06-20,15.2,13.8,31.7,0.29,29.2
2015-06-21,13.0,10.0,0.0,1.06,21.9
2015-06-22,10.0,2.0,0.2,1.33,18.6
2015-06-23,9.4,-0.5,0.0,1.01,14.1
2015-06-24,9.4,0.9,0.0,0.99,14.8
2015-06-25,8.8,0.6,0.0,0.96,20.5
2015-06-26,12.6,1.3,1.7,0.8,27.0
2015-06-27,11.8,8.5,0.1,1.19,27.9
2015-06-28,13.7,8.7,0.0,1.26,22.4
2015-06-29,12.4,8.5,0.0,1.3,34.9
2015-06-30,13.6,10.0,0.0,0.99,23.1
2015-07-01,13.2,8.0,0.0,1.15,24.3
2015-07-02,12.8,6.1,0.0,0.8,9.5
2015-07-03,13.7,6.9,9.1,0.77,30.1
2015-07-04,13.4,10.7,7.4,0.41,12.8
2015-07-05,13.0,8.6,0.0,1.02,29.0
2015-07-06,13.4,10.5,3.9,0.99,22.6
2015-07-07,12.8,9.0,21.2,0.45,25.6
2015-07-08,8.8,2.5,3.6,0.7,17.6
2015-07-09,6.8,1.9,0.0,1.11,25.4
2015-07-10,9.2,0.5,0.0,1.12,19.8
2015-07-11,9.1,-1.2,0.0,1.1,12.4
2015-07-12,10.5,-2.3,0.0,1.09,8.3
2015-07-13,10.5,-2.2,0.0,1.18,10.6
2015-07-14,11.9,0.8,0.0,1.07,24.2
2015-07-15,12.9,9.3,22.0,0.7,27.4
2015-07-16,14.0,8.1,1.6,0.98,19.2
2015-07-17,12.8,7.0,0.2,0.95,18.0
2015-07-18,12.4,6.8,24.9,0.36,36.2
2015-07-19,9.9,3.5,0.4,1.31,30.2
2015-07-20,11.0,2.6,0.9,1.05,31.2
2015-07-21,11.7,3.9,0.0,1.57,22.2
2015-07-22,12.5,2.8,0.0,1.44,17.0
2015-07-23,11.1,-0.9,0.0,1.3,9.3
2015-07-24,11.3,3.8,0.0,0.85,17.8
2015-07-25,12.1,2.2,0.0,1.09,16.3
2015-07-26,12.3,7.7,1.8,0.57,15.4
2015-07-27,13.9,9.8,3.9,0.41,22.4
2015-07-28,12.2,8.7,21.0,0.74,22.2
2015-07-29,11.9,5.7,3.0,1.13,21.8
2015-07-30,10.2,2.1,0.0,1.39,21.3
2015-07-31,11.1,3.7,0.1,0.89,12.6
2015-08-01,12.7,7.3,0.8,0.9,16.3
2015-08-02,14.2,7.2,1.6,1.15,15.8
2015-08-03,14.9,7.4,0.0,0.88,18.7
2015-08-04,14.6,11.1,13.2,0.91,26.2
2015-08-05,11.9,6.8,17.6,0.35,17.4
2015-08-06,13.3,9.9,16.0,1.05,27.0
2015-08-07,10.8,7.5,8.5,0.93,25.2
2015-08-08,9.0,3.5,10.1,0.94,24.0
2015-08-09,9.1,2.1,4.4,1.03,11.5
2015-08-10,10.0,-1.0,0.8,1.28,14.2
2015-08-11,9.4,-0.8,0.0,1.36,20.8
2015-08-12,9.9,0.6,0.0,1.34,18.9
2015-08-13,11.2,-1.6,0.0,1.59,11.9
2015-08-14,12.1,5.8,8.4,0.75,30.3
2015-08-15,12.3,6.6,3.5,1.16,9.6
2015-08-16,13.3,4.7,0.0,1.43,16.5
2015-08-17,13.5,3.0,0.0,1.71,11.4
2015-08-18,13.0,5.8,2.9,1.05,23.5
2015-08-19,12.0,8.2,10.5,0.59,27.7
2015-08-20,12.8,4.9,0.0,1.52,22.5
2015-08-21,12.9,0.4,0.0,1.86,7.4
2015-08-22,11.9,3.6,0.0,1.17,7.3
2015-08-23,13.1,7.3,0.8,1.1,14.7
2015-08-24,13.9,6.3,1.3,1.42,17.7
2015-08-25,12.1,7.6,21.8,0.37,18.4
2015-08-26,13.9,5.8,0.0,1.85,16.1
2015-08-27,13.8,1.9,0.0,2.0,10.9
2015-08-28,13.4,2.2,0.0,1.5,9.0
2015-08-29,12.6,3.4,1.7,1.28,14.6
2015-08-30,15.7,7.4,10.7,1.14,16.3
2015-08-31,12.5,6.8,18.1,0.54,25.8
2015-09-01,13.8,9.2,23.1,0.48,38.9
2015-09-02,13.9,7.8,13.8,0.88,20.8
2015-09-03,13.3,6.6,3.6,1.17,25.7
2015-09-04,11.4,6.0,1.4,1.01,18.1
2015-09-05,12.7,4.8,0.0,1.88,21.7
2015-09-06,11.2,7.7,2.6,1.88,30.3
2015-09-07,13.1,4.4,0.0,2.34,16.5
2015-09-08,12.5,4.7,0.0,1.72,20.9
2015-09-09,13.1,6.6,0.0,1.43,16.6
2015-09-10,12.8,7.7,13.2,0.75,25.4
2015-09-11,11.3,5.8,4.6,2.06,28.8
2015-09-12,10.9,3.9,1.0,2.31,25.2
2015-09-13,14.5,4.4,0.0,1.67,23.3
2015-09-14,14.2,3.4,0.0,1.87,10.7
2015-09-15,12.4,4.1,0.0,1.25,23.8
2015-09-16,12.6,10.0,0.0,1.59,21.2
2015-09-17,15.4,9.6,1.5,1.37,20.1
2015-09-18,15.7,8.5,10.8,1.44,18.1
2015-09-19,14.2,7.5,3.9,2.1,9.2
2015-09-20,12.3,8.0,23.1,1.2,27.3
2015-09-21,10.5,5.5,8.8,1.2,28.7
2015-09-22,13.5,5.0,9.5,1.71,14.0
2015-09-23,13.5,6.1,5.0,1.46,16.0
2015-09-24,16.5,9.3,6.6,2.19,25.8
2015-09-25,15.4,8.6,0.2,2.69,17.3
2015-09-26,15.9,4.3,0.0,2.84,16.2
2015-09-27,14.4,6.6,0.3,2.77,11.9
2015-09-28,13.8,5.4,3.8,2.29,13.1
2015-09-29,16.0,2.5,0.0,2.85,9.0
2015-09-30,15.7,5.0,0.0,2.56,11.4
2015-10-01,15.5,6.3,3.1,2.25,19.1
2015-10-02,15.3,10.7,22.7,1.34,22.8
2015-10-03,17.6,8.7,0.5,2.64,15.1
2015-10-04,14.9,6.6,0.0,1.9,24.9
2015-10-05,15.9,8.0,0.0,2.97,30.6
2015-10-06,15.2,6.0,0.0,2.86,22.1
2015-10-07,16.3,6.2,0.0,2.52,19.2
2015-10-08,14.6,6.8,0.7,2.27,29.9
2015-10-09,14.3,3.5,0.0,3.08,15.1
2015-10-10,13.2,6.4,0.0,1.87,19.0
2015-10-11,14.7,7.1,0.0,2.18,22.9
2015-10-12,15.6,11.1,0.0,2.33,27.7
2015-10-13,16.4,11.5,10.0,1.85,27.4
2015-10-14,16.7,9.3,2.5,2.62,14.7
2015-10-15,15.8,6.2,0.0,2.75,15.6
2015-10-16,14.0,7.3,0.0,2.2,24.5
2015-10-17,14.4,9.9,0.0,2.34,29.6
2015-10-18,16.1,10.8,1.0,1.76,27.4
2015-10-19,13.5,9.2,0.0,2.6,36.4
2015-10-20,14.1,8.0,0.0,2.39,26.6
2015-10-21,14.8,9.2,0.0,2.03,24.3
2015-10-22,15.4,11.9,3.4,0.92,29.5
2015-10-23,17.9,13.7,2.0,2.64,25.2
2015-10-24,18.5,11.8,13.3,2.15,20.5
2015-10-25,17.2,8.9,0.0,3.72,16.9
2015-10-26,16.4,7.7,1.5,2.68,18.4
2015-10-27,16.6,10.0,0.2,2.95,26.9
2015-10-28,16.7,9.6,0.0,2.58,15.6
2015-10-29,16.8,8.7,2.5,2.5,13.7
2015-10-30,16.6,9.9,0.2,3.12,19.1
2015-10-31,14.8,8.8,0.0,2.63,18.4
2015-11-01,17.6,6.6,0.0,3.97,14.4
2015-11-02,14.1,7.1,0.0,2.22,15.5
2015-11-03,15.3,9.8,4.7,2.34,20.2
2015-11-04,13.4,6.3,30.8,1.2,25.2
2015-11-05,17.1,4.6,0.0,3.65,17.8
2015-11-06,19.9,3.3,0.0,4.82,8.9
2015-11-07,19.9,5.3,0.0,4.62,16.5
2015-11-08,17.6,6.5,0.0,4.0,17.0
2015-11-09,20.2,8.2,0.0,3.44,13.7
2015-11-10,18.5,12.4,0.0,3.18,16.7
2015-11-11,16.5,10.5,0.3,3.15,21.9
2015-11-12,16.1,7.2,4.3,2.43,16.7
2015-11-13,17.4,3.7,0.0,4.12,16.6
2015-11-14,15.7,3.4,0.0,3.98,19.3
2015-11-15,16.6,11.6,10.9,1.11,21.3
2015-11-16,16.2,11.6,22.8,0.85,16.3
2015-11-17,15.9,8.6,0.0,2.77,28.6
2015-11-18,17.8,10.6,0.0,3.54,20.0
2015-11-19,16.0,9.4,0.0,2.76,17.7
2015-11-20,15.7,11.5,7.1,1.6,25.5
2015-11-21,14.6,12.1,22.3,1.29,27.8
2015-11-22,17.2,11.2,6.6,3.18,34.9
2015-11-23,16.9,8.7,0.0,4.3,19.4
2015-11-24,17.1,8.2,0.0,3.74,14.0
2015-11-25,19.9,7.1,0.0,4.6,11.5
2015-11-26,21.8,13.2,0.0,4.09,13.8
2015-11-27,20.9,13.4,7.8,3.35,23.1
2015-11-28,18.2,11.0,6.8,1.57,21.5
2015-11-29,21.3,7.5,0.0,5.15,11.0
2015-11-30,20.4,11.6,3.5,2.63,17.1
2015-12-01,18.7,14.6,1.8,1.79,16.3
2015-12-02,19.6,13.0,0.0,2.46,11.6
2015-12-03,19.7,14.3,0.0,3.19,13.2
2015-12-04,18.9,11.1,2.2,2.56,16.0
2015-12-05,16.1,10.0,0.0,2.84,23.8
2015-12-06,17.4,13.1,2.0,2.26,23.3
2015-12-07,16.1,11.9,2.1,3.22,23.1
2015-12-08,15.6,10.9,0.0,3.2,26.8
2015-12-09,18.7,11.1,0.0,3.77,17.7
2015-12-10,16.4,9.1,0.0,3.18,25.3
2015-12-11,20.8,15.0,1.0,4.21,18.4
2015-12-12,20.7,15.4,7.4,2.41,22.9
2015-12-13,17.8,12.2,16.6,3.71,29.4
2015-12-14,16.0,10.6,0.0,3.1,19.5
2015-12-15,17.1,10.4,0.0,2.91,22.2
2015-12-16,17.9,11.2,3.5,2.94,22.3
2015-12-17,17.2,9.0,2.3,4.08,13.6
2015-12-18,17.8,8.3,0.0,4.2,20.9
2015-12-19,22.1,9.0,0.0,5.06,19.6
2015-12-20,20.9,10.5,0.0,4.87,21.9
2015-12-21,19.4,12.4,0.0,3.53,22.8
2015-12-22,20.6,13.8,0.2,3.59,27.4
2015-12-23,21.1,12.0,2.3,3.59,19.3
2015-12-24,17.9,13.2,0.4,2.56,22.9
2015-12-25,21.0,14.2,0.9,3.45,13.9
2015-12-26,23.2,11.4,0.3,4.73,16.8
2015-12-27,25.4,12.0,0.0,5.64,19.6
2015-12-28,24.8,15.6,0.0,4.6,19.8
2015-12-29,23.2,12.5,0.0,5.31,22.0
2015-12-30,22.7,11.7,1.1,4.39,13.7
2015-12-31,24.5,14.2,1.0,4.54,17.9
2016-01-01,20.7,16.3,2.3,3.08,24.7
2016-01-02,18.4,16.4,13.6,1.15,23.3
2016-01-03,21.5,16.9,19.2,2.09,19.8
2016-01-04,20.8,12.0,0.5,4.37,23.1
2016-01-05,20.2,11.3,0.0,4.45,13.4
2016-01-06,22.5,11.7,0.0,4.92,16.2
2016-01-07,19.3,12.9,0.0,2.79,18.9
2016-01-08,20.2,15.4,27.4,0.82,27.9
2016-01-09,20.7,13.7,1.4,4.56,22.5
2016-01-10,19.6,13.2,0.3,2.72,26.0
2016-01-11,19.8,11.4,0.7,2.17,25.9
2016-01-12,20.5,13.0,1.3,2.71,14.7
2016-01-13,21.7,10.5,0.0,4.44,22.8
2016-01-14,22.6,14.9,0.7,3.52,14.1
2016-01-15,21.3,15.3,0.2,3.38,19.7
2016-01-16,23.3,15.1,0.0,4.28,9.5
2016-01-17,24.6,11.6,2.8,3.85,15.6
2016-01-18,23.5,18.1,11.0,2.58,29.5
2016-01-19,21.8,16.8,11.7,3.66,26.3
2016-01-20,23.1,15.4,0.1,4.2,12.1
2016-01-21,22.6,13.7,0.0,4.63,12.7
2016-01-22,23.0,11.5,0.0,4.92,14.0
2016-01-23,25.0,12.8,0.0,4.9,15.5
2016-01-24,26.4,13.7,0.0,5.5,12.1
2016-01-25,26.1,14.2,0.0,4.56,9.1
2016-01-26,26.5,17.9,0.0,4.1,6.7
2016-01-27,26.0,19.3,24.2,2.84,13.9
2016-01-28,25.1,17.1,0.2,4.27,18.7
2016-01-29,25.1,15.4,0.2,4.5,14.0
2016-01-30,24.6,16.9,0.6,4.5,15.5
2016-01-31,24.7,16.9,11.4,3.46,11.1
2016-02-01,22.5,18.2,6.4,2.73,14.3
2016-02-02,24.2,17.3,1.6,3.51,13.6
2016-02-03,25.8,16.3,0.0,4.73,14.8
2016-02-04,22.8,16.6,0.0,3.69,17.3
2016-02-05,22.2,15.9,5.1,1.84,18.5
2016-02-06,23.1,18.9,17.7,1.49,22.2
2016-02-07,25.1,18.7,0.6,3.76,20.5
2016-02-08,23.3,18.8,4.0,2.95,9.7
2016-02-09,22.5,17.8,1.1,2.61,15.6
2016-02-10,25.6,17.2,0.1,4.04,14.6
2016-02-11,23.9,16.8,0.5,3.09,12.8
2016-02-12,25.5,15.3,0.0,4.8,13.8
2016-02-13,25.2,14.4,0.3,4.05,7.8
2016-02-14,24.3,16.7,0.0,3.81,17.4
2016-02-15,23.3,14.3,0.0,3.55,20.0
2016-02-16,22.2,17.6,0.8,3.15,20.0
2016-02-17,20.1,17.7,18.4,1.2,27.9
2016-02-18,22.0,17.7,47.7,1.38,30.4
2016-02-19,21.6,15.9,3.5,2.9,23.2
2016-02-20,21.3,14.8,0.0,3.16,18.0
2016-02-21,23.1,14.6,0.0,3.09,22.5
2016-02-22,23.6,15.0,0.4,3.42,12.0
2016-02-23,20.8,15.2,3.1,1.84,15.0
2016-02-24,20.7,11.9,0.0,3.84,15.9
2016-02-25,22.0,12.2,0.0,3.58,17.9
2016-02-26,22.7,14.1,0.0,3.7,14.8
2016-02-27,23.1,13.1,3.8,2.24,13.7
2016-02-28,25.5,17.9,1.0,3.22,13.4
2016-02-29,20.7,17.0,23.8,0.6,11.2
2016-03-01,20.1,16.4,2.7,1.83,16.1
2016-03-02,21.6,14.6,1.0,3.05,13.9
2016-03-03,21.7,11.5,0.0,3.37,9.0
2016-03-04,22.7,12.6,0.2,3.06,12.1
2016-03-05,22.1,12.5,0.0,3.36,14.6
2016-03-06,21.3,13.3,0.0,2.5,18.9
2016-03-07,22.4,16.5,0.1,2.44,24.1
2016-03-08,21.7,17.4,0.0,3.28,26.4
2016-03-09,22.4,14.1,0.0,4.01,15.5
2016-03-10,19.0,12.2,0.2,2.79,23.0
2016-03-11,22.9,12.7,0.6,3.73,18.4
2016-03-12,20.1,8.0,0.0,3.99,14.5
2016-03-13,20.8,10.7,0.1,2.67,17.2
2016-03-14,19.9,14.3,0.5,1.59,10.9
2016-03-15,20.5,15.0,1.1,1.82,15.4
2016-03-16,22.6,16.2,7.5,2.53,14.8
2016-03-17,20.4,15.2,1.5,1.86,16.4
2016-03-18,19.5,16.6,1.8,1.51,20.1
2016-03-19,20.7,15.4,0.0,2.38,22.1
2016-03-20,21.4,14.9,0.3,1.99,21.1
2016-03-21,22.6,15.2,0.1,2.38,21.4
2016-03-22,22.3,16.8,0.0,2.91,25.0
2016-03-23,22.0,17.4,0.7,2.33,36.6
2016-03-24,21.9,17.5,33.4,0.98,37.4
2016-03-25,24.0,16.6,3.8,2.43,10.8
2016-03-26,21.6,14.0,2.4,2.32,8.5
2016-03-27,21.3,14.9,1.0,2.43,15.0
2016-03-28,20.8,15.1,0.0,2.45,16.1
2016-03-29,20.5,11.4,0.0,3.11,14.1
2016-03-30,21.7,13.1,0.0,3.34,9.7
2016-03-31,20.5,9.5,0.0,2.83,9.0
2016-04-01,19.5,14.0,1.3,2.21,23.9
2016-04-02,21.0,15.9,9.0,1.19,16.5
2016-04-03,21.3,15.8,1.3,1.8,14.8
2016-04-04,19.8,14.4,0.2,2.17,16.1
2016-04-05,17.5,12.1,2.8,2.19,10.0
2016-04-06,18.2,6.5,0.0,2.8,9.7
2016-04-07,18.9,8.5,0.3,1.84,14.0
2016-04-08,19.7,12.7,1.9,1.54,13.9
2016-04-09,19.5,11.6,0.0,1.76,9.7
2016-04-10,18.0,13.1,1.4,1.13,11.8
2016-04-11,19.8,11.9,0.0,1.86,13.3
2016-04-12,19.2,13.3,8.8,1.12,18.1
2016-04-13,17.8,13.2,2.3,1.72,14.3
2016-04-14,17.9,8.4,0.0,2.68,12.1
2016-04-15,18.0,5.9,0.0,2.19,8.3
2016-04-16,17.6,6.6,0.0,1.64,13.9
2016-04-17,17.2,9.9,5.9,0.99,15.1
2016-04-18,20.7,13.5,0.7,2.16,14.9
2016-04-19,18.8,9.5,0.0,1.88,8.7
2016-04-20,17.6,10.8,0.0,1.89,9.8
2016-04-21,19.2,6.8,0.0,1.9,9.2
2016-04-22,18.0,11.8,0.0,1.61,9.1
2016-04-23,17.9,9.6,1.0,1.52,13.8
2016-04-24,16.7,10.2,9.1,1.17,15.1
2016-04-25,18.3,10.3,0.0,1.92,21.7
2016-04-26,17.8,9.5,0.0,1.85,25.0
2016-04-27,17.2,7.9,0.0,1.57,10.5
2016-04-28,16.3,9.2,0.0,1.5,13.4
2016-04-29,15.0,10.8,0.0,1.27,20.6
2016-04-30,19.1,9.9,0.0,2.03,13.8
2016-05-01,17.8,8.2,0.0,1.36,14.8
2016-05-02,17.7,12.1,1.2,1.18,15.0
2016-05-03,19.2,12.1,0.0,1.37,13.8
2016-05-04,18.7,13.2,0.0,1.46,9.7
2016-05-05,18.2,13.9,8.1,0.6,15.9
2016-05-06,19.0,11.9,0.0,1.4,7.2
2016-05-07,17.8,10.5,0.0,1.6,8.7
2016-05-08,16.6,9.0,0.0,1.05,7.2
2016-05-09,18.1,10.0,0.0,1.5,11.7
2016-05-10,17.2,8.7,0.0,1.11,11.3
2016-05-11,18.2,12.3,6.2,0.53,19.7
2016-05-12,18.2,14.9,2.2,1.55,23.4
2016-05-13,18.0,15.0,2.8,1.05,29.1
2016-05-14,17.7,13.2,0.2,1.5,19.9
2016-05-15,17.9,12.1,0.0,1.15,14.8
2016-05-16,17.4,12.0,10.9,0.88,26.1
2016-05-17,14.9,9.9,2.3,1.59,27.7
2016-05-18,14.7,8.6,12.6,0.91,25.7
2016-05-19,15.7,12.2,0.3,1.52,28.7
2016-05-20,17.1,11.5,11.3,1.13,24.2
2016-05-21,14.5,10.2,14.2,0.92,22.4
2016-05-22,14.6,5.8,0.2,1.3,26.0
2016-05-23,12.3,5.6,5.9,0.82,20.6
2016-05-24,14.7,9.8,21.0,0.74,28.6
2016-05-25,14.3,11.2,19.6,0.71,25.5
2016-05-26,14.6,11.4,7.1,0.87,23.3
2016-05-27,14.5,10.0,2.8,0.6,17.8
2016-05-28,16.5,12.9,22.5,0.77,32.4
2016-05-29,15.1,10.9,13.8,0.79,35.3
2016-05-30,13.8,9.3,2.6,1.03,24.7
